date,open,high,low,close,volume
2001-05-22,4720,4780,4620,4620,48833250
2001-05-23,4600,4760,4580,4700,21890450
2001-05-24,4560,4600,4510,4530,30276450
2001-05-25,4550,4650,4430,4440,33698700
2001-05-28,4420,4480,4380,4450,18483300
2001-05-29,4430,4640,4430,4640,24282000
2001-05-30,4500,4530,4450,4470,31815650
2001-05-31,4320,4340,4190,4240,63596900
2001-06-01,4300,4300,4210,4240,29315200
2001-06-04,4260,4310,4230,4240,19959700
2001-06-05,4140,4240,4040,4060,51520500
2001-06-07,4080,4310,4080,4280,39968600
2001-06-08,4420,4510,4400,4470,42744450
2001-06-11,4330,4380,4280,4280,24681300
2001-06-12,4220,4300,4210,4220,24196950
2001-06-13,4300,4310,4200,4280,23646050
2001-06-14,4270,4310,4200,4230,27843300
2001-06-15,4190,4200,4120,4190,40873350
2001-06-18,4180,4180,4080,4100,34097400
2001-06-19,4100,4170,4080,4110,31279050
2001-06-20,4060,4070,3990,4000,38517900
2001-06-21,4000,4040,3920,3960,40805000
2001-06-22,3940,3940,3820,3870,44687100
2001-06-25,3840,3930,3800,3870,25927700
2001-06-26,3870,3900,3780,3780,33504700
2001-06-27,3790,3800,3700,3720,40985400
2001-06-28,3700,3790,3690,3750,27041100
2001-06-29,3840,3850,3800,3840,30676850
2001-07-02,3840,3880,3810,3860,23284700
2001-07-03,3900,3910,3870,3890,20307400
2001-07-04,3840,3940,3840,3940,13705550
2001-07-05,3940,3950,3860,3860,15551750
2001-07-06,3740,3770,3650,3670,38024900
2001-07-09,3500,3540,3390,3420,81635450
2001-07-10,3440,3490,3390,3400,32667650
2001-07-11,3280,3410,3280,3380,37970550
2001-07-12,3480,3560,3460,3520,66369650
2001-07-13,3640,3640,3360,3400,46560850
2001-07-16,3370,3390,3260,3340,27913350
2001-07-18,3360,3420,3330,3350,33431300
2001-07-19,3330,3540,3310,3540,37325350
2001-07-20,3520,3600,3470,3520,29629850
2001-07-23,3500,3500,3430,3460,21277700
2001-07-24,3400,3510,3400,3470,21483650
2001-07-25,3460,3590,3440,3570,20909100
2001-07-26,3590,3650,3590,3630,21867100
2001-07-27,3730,3790,3690,3710,28802250
2001-07-30,3760,3780,3690,3710,20055450
2001-07-31,3740,3810,3720,3790,22233200
2001-08-01,3830,3990,3810,3960,57879150
2001-08-02,4020,4040,3880,3910,31792000
2001-08-03,4000,4020,3950,3990,32797050
2001-08-06,3930,4000,3900,3980,16130550
2001-08-07,3880,3900,3810,3860,22089050
2001-08-08,3820,3840,3740,3800,13409000
2001-08-09,3690,3730,3660,3660,29170550
2001-08-10,3710,3780,3710,3730,11583050
2001-08-13,3770,3830,3750,3830,18644900
2001-08-14,3900,3960,3870,3950,21220250
2001-08-16,3840,3900,3820,3900,18332250
2001-08-17,3900,3960,3870,3920,17747650
2001-08-20,3800,3830,3780,3800,9438550
2001-08-21,3820,3850,3700,3720,21736250
2001-08-22,3630,3850,3630,3850,21772450
2001-08-23,3870,3910,3800,3850,14947700
2001-08-24,3840,3880,3780,3840,7517750
2001-08-27,3960,4020,3920,3980,37955400
2001-08-28,4000,4000,3930,3940,20536650
2001-08-29,3900,3970,3860,3930,19139350
2001-08-30,3840,3940,3840,3920,12588850
2001-08-31,3860,3880,3750,3800,25848000
2001-09-03,3810,3820,3750,3760,10451000
2001-09-04,3760,3940,3750,3930,18778000
2001-09-05,3840,3850,3750,3790,21022150
2001-09-06,3800,3850,3760,3770,17494100
2001-09-07,3760,3820,3690,3820,22839900
2001-09-10,3770,3830,3730,3830,14003600
2001-09-11,3800,3850,3720,3740,15810000
2001-09-12,3200,3460,3200,3230,84972300
2001-09-13,3360,3460,3320,3430,59748950
2001-09-14,3440,3450,3290,3390,33179300
2001-09-17,3300,3360,3240,3280,28452650
2001-09-18,3390,3400,3300,3350,24872200
2001-09-19,3300,3340,3260,3280,21559000
2001-09-20,3200,3200,3030,3080,61383600
2001-09-21,2900,2940,2790,2850,65418150
2001-09-24,2810,2960,2810,2960,56980750
2001-09-25,3060,3070,2860,2860,42069050
2001-09-26,2820,2870,2790,2830,33278500
2001-09-27,2760,2810,2680,2810,36500500
2001-09-28,2880,2900,2780,2800,47285750
2001-10-04,3000,3000,2860,2910,64928600
2001-10-05,2920,2970,2870,2950,40039150
2001-10-08,2940,2960,2890,2920,19937350
2001-10-09,2960,3060,2960,3030,39632850
2001-10-10,2990,3010,2960,2980,16855950
2001-10-11,3080,3200,3070,3180,58171950
2001-10-12,3320,3340,3250,3260,47269250
2001-10-15,3200,3240,3180,3200,17427500
2001-10-16,3160,3230,3160,3180,15620850
2001-10-17,3260,3300,3230,3280,28596300
2001-10-18,3230,3260,3170,3260,21853850
2001-10-19,3300,3410,3260,3400,41555000
2001-10-22,3460,3470,3330,3390,18732550
2001-10-23,3500,3530,3450,3480,39580050
2001-10-24,3560,3710,3550,3710,56117050
2001-10-25,3700,3700,3620,3660,27613950
2001-10-26,3660,3690,3580,3620,47823350
2001-10-29,3660,3700,3610,3680,25484600
2001-10-30,3540,3580,3470,3480,33827200
2001-10-31,3410,3480,3410,3470,28982400
2001-11-01,3540,3630,3480,3580,34297250
2001-11-02,3630,3670,3630,3660,37924850
2001-11-05,3670,3700,3620,3700,30182650
2001-11-06,3780,3830,3760,3800,53012750
2001-11-07,3820,3830,3770,3810,44269800
2001-11-08,3810,3870,3800,3860,37603600
2001-11-09,3900,4010,3860,3970,65437800
2001-11-12,4010,4050,3930,4000,23501050
2001-11-13,3920,4000,3900,4000,30012850
2001-11-14,4100,4300,4060,4300,75030450
2001-11-15,4210,4290,4150,4190,36277400
2001-11-16,4160,4190,4070,4180,35796900
2001-11-19,4100,4400,4100,4370,39315500
2001-11-20,4400,4460,4270,4270,37696850
2001-11-21,4160,4300,4150,4220,33433800
2001-11-22,4230,4320,4160,4320,17597850
2001-11-23,4340,4450,4300,4440,27370000
2001-11-26,4470,4620,4470,4600,37993800
2001-11-27,4640,4660,4570,4620,41962900
2001-11-28,4540,4600,4350,4380,29704850
2001-11-29,4290,4490,4170,4200,53268400
2001-11-30,4460,4460,4330,4360,31231700
2001-12-03,4430,4500,4290,4490,32863750
2001-12-04,4530,4610,4440,4600,32742500
2001-12-05,4760,5290,4740,5290,115131900
2001-12-06,5560,5860,5350,5500,114632050
2001-12-07,5400,5730,5330,5670,58709350
2001-12-10,5580,5580,5170,5200,65281500
2001-12-11,5040,5190,4970,5170,52626550
2001-12-12,5160,5420,5030,5400,53896550
2001-12-13,5400,5430,5220,5300,63766150
2001-12-14,5110,5230,5090,5100,46510600
2001-12-17,5010,5150,4920,5010,41257650
2001-12-18,5080,5390,5080,5210,56728200
2001-12-19,5310,5350,5250,5280,30870650
2001-12-20,5200,5410,5110,5300,32439500
2001-12-21,5100,5190,5000,5030,41650450
2001-12-24,5050,5160,5010,5050,20431250
2001-12-26,5130,5190,5080,5160,21748450
2001-12-27,5200,5420,5180,5400,40356000
2001-12-28,5600,5620,5510,5580,38481900
2002-01-02,5660,6160,5620,6160,57103950
2002-01-03,6100,6190,6020,6040,44281800
2002-01-04,6380,6410,6290,6380,50474100
2002-01-07,6260,6430,6170,6360,51456600
2002-01-08,6390,6390,6190,6230,38007100
2002-01-09,6210,6450,6190,6450,45120050
2002-01-10,6360,6420,6160,6160,54849300
2002-01-11,6240,6350,6040,6120,47684350
2002-01-14,6050,6600,6040,6600,48901300
2002-01-15,6430,6460,6160,6240,68875400
2002-01-16,6150,6250,6030,6030,60330700
2002-01-17,5900,6060,5860,6000,55607000
2002-01-18,6010,6040,5880,5920,44261600
2002-01-21,5800,5840,5720,5820,41267350
2002-01-22,5840,6050,5840,6000,32895600
2002-01-23,5800,6190,5780,6160,39900700
2002-01-24,6220,6370,6180,6200,38415500
2002-01-25,6330,6570,6260,6460,56877300
2002-01-28,6580,6580,6350,6370,33736300
2002-01-29,6370,6450,6290,6300,32143850
2002-01-30,6010,6180,6010,6060,39581350
2002-01-31,6160,6210,6010,6010,36733200
2002-02-01,6200,6320,6090,6180,35640650
2002-02-04,6200,6330,6180,6240,23808550
2002-02-05,6200,6490,6140,6460,48678050
2002-02-06,6400,6480,6360,6380,31848250
2002-02-07,6300,6460,6240,6300,36975800
2002-02-08,6320,6420,6220,6420,34109400
2002-02-14,6740,7100,6630,7100,98368250
2002-02-15,6940,7000,6810,6830,42861950
2002-02-18,6820,6910,6780,6860,35699050
2002-02-19,6900,7040,6790,6850,36274950
2002-02-20,6700,6870,6700,6800,34980050
2002-02-21,6860,6890,6540,6760,51598000
2002-02-22,6550,6680,6530,6670,47120400
2002-02-25,6610,6730,6530,6640,33956300
2002-02-26,6820,6880,6660,6740,34058200
2002-02-27,6660,7000,6660,7000,45878300
2002-02-28,7000,7010,6860,6860,43079900
2002-03-04,7010,7260,7000,7000,60951400
2002-03-05,7270,7280,7120,7220,48117850
2002-03-06,7220,7360,7150,7260,30956200
2002-03-07,7370,7370,7110,7120,24780850
2002-03-08,7100,7150,6910,6980,36712400
2002-03-11,7000,7040,6870,6970,36137900
2002-03-12,6880,7070,6860,7060,39367850
2002-03-13,6910,7050,6910,6960,33443400
2002-03-14,6890,6900,6580,6880,105786150
2002-03-15,6680,6730,6580,6600,71519150
2002-03-18,6700,6720,6580,6640,51835500
2002-03-19,6660,6980,6660,6980,63006550
2002-03-20,7020,7120,6930,6980,43105000
2002-03-21,6800,6910,6800,6830,33609950
2002-03-22,6900,7140,6790,7010,48599100
2002-03-25,7060,7060,6800,6800,54505750
2002-03-26,6770,6980,6730,6980,42195650
2002-03-27,7000,7310,7000,7270,61410200
2002-03-28,7250,7400,7150,7150,39263850
2002-03-29,7300,7420,7260,7360,36938400
2002-04-01,7500,7690,7410,7480,57467450
2002-04-02,7560,7970,7400,7970,78396100
2002-04-03,7950,8100,7860,8080,60430150
2002-04-04,7980,7980,7730,7780,70796950
2002-04-08,7760,7760,7380,7380,77601350
2002-04-09,7400,7470,7320,7380,52741000
2002-04-10,7380,7390,7110,7120,65180850
2002-04-11,7150,7300,7120,7190,71694200
2002-04-12,7190,7430,7110,7380,55423400
2002-04-15,7440,7760,7440,7700,42666350
2002-04-16,7700,7820,7630,7780,42526850
2002-04-17,8010,8220,7980,8120,77025600
2002-04-18,8000,8170,7950,8130,48786000
2002-04-19,8130,8270,7920,7920,61986350
2002-04-22,8060,8340,8040,8200,61720950
2002-04-23,8200,8560,8110,8540,59891300
2002-04-24,8460,8640,8360,8640,39981600
2002-04-25,8430,8520,8250,8260,51010950
2002-04-26,8140,8230,7990,8000,58324400
2002-04-29,7800,7930,7610,7620,53330400
2002-04-30,7660,7770,7560,7640,44786600
2002-05-02,7740,7740,7530,7590,51904250
2002-05-03,7440,7490,7260,7400,55536400
2002-05-06,7130,7220,6960,6960,55139600
2002-05-07,6810,7040,6700,7040,72026450
2002-05-08,7160,7380,7130,7250,53325950
2002-05-09,7540,7560,7240,7240,74721450
2002-05-10,7010,7100,6640,6680,100019150
2002-05-13,6560,6770,6410,6710,67571350
2002-05-14,6940,7170,6900,7160,59732900
2002-05-15,7360,7620,7340,7520,70613700
2002-05-16,7520,7530,7390,7400,30646950
2002-05-17,7500,7670,7470,7650,40355000
2002-05-20,7600,7610,7400,7400,30246700
2002-05-21,7290,7360,7100,7120,40335700
2002-05-22,7100,7400,7030,7400,37964950
2002-05-23,7340,7380,7190,7200,37018550
2002-05-24,7360,7420,7300,7320,34402800
2002-05-27,7200,7390,7190,7230,19352800
2002-05-28,7250,7400,7210,7390,23479650
2002-05-29,7300,7300,7080,7240,39032050
2002-05-30,7130,7210,7040,7100,31371100
2002-05-31,7080,7130,6840,6840,44737300
2002-06-03,6720,7080,6720,7020,34901250
2002-06-04,6820,7080,6810,7040,28406500
2002-06-05,7160,7250,7090,7110,25417250
2002-06-07,6910,6990,6880,6900,39464050
2002-06-10,6980,7050,6960,7000,28002800
2002-06-11,7000,7020,6880,7000,22008100
2002-06-12,6930,7040,6920,7040,42907050
2002-06-14,7070,7320,7060,7190,37847750
2002-06-17,7220,7290,7160,7180,28256650
2002-06-18,7400,7500,7230,7260,41961950
2002-06-19,7260,7320,6870,6970,63069850
2002-06-20,6800,6880,6670,6820,42950800
2002-06-21,6700,6910,6610,6800,48657000
2002-06-24,6630,6820,6630,6780,27919150
2002-06-25,6900,6940,6760,6770,30159000
2002-06-26,6600,6610,6180,6180,64211100
2002-06-27,6380,6430,6220,6260,44759450
2002-06-28,6500,6690,6440,6580,45560950
2002-07-02,6440,6800,6360,6750,40604550
2002-07-03,6630,6830,6530,6760,40587350
2002-07-04,6850,7000,6850,7000,37024500
2002-07-05,7000,7210,6980,7160,45017650
2002-07-08,7400,7410,7100,7180,54389950
2002-07-09,7200,7300,7110,7240,33073600
2002-07-10,7100,7170,6890,6940,35657950
2002-07-11,6740,6780,6630,6630,37983800
2002-07-12,6880,7090,6820,7040,40004850
2002-07-15,6960,7220,6960,7060,36756850
2002-07-16,7200,7230,7020,7080,42636250
2002-07-18,7070,7210,7050,7140,40105300
2002-07-19,7000,7010,6760,6830,43194100
2002-07-22,6570,6690,6540,6600,39483750
2002-07-23,6520,6900,6430,6900,41356950
2002-07-24,6660,6740,6590,6700,33852950
2002-07-25,7000,7020,6780,6780,47515950
2002-07-26,6590,6660,6340,6400,63867750
2002-07-29,6480,6550,6380,6500,28929500
2002-07-30,6700,6780,6660,6660,31173700
2002-07-31,6650,6740,6620,6650,27484400
2002-08-01,6670,6670,6420,6490,26136350
2002-08-02,6350,6440,6240,6390,51864950
2002-08-05,6310,6340,6160,6180,32541000
2002-08-06,6100,6100,5970,6000,61466000
2002-08-07,6170,6280,6130,6240,35241750
2002-08-08,6400,6400,6220,6270,47338000
2002-08-09,6390,6450,6350,6380,31178450
2002-08-12,6380,6420,6260,6340,38833450
2002-08-13,6340,6490,6340,6490,19636700
2002-08-14,6440,6460,6360,6440,35981200
2002-08-16,6600,6660,6500,6510,31752600
2002-08-19,6640,6700,6570,6660,23175100
2002-08-20,6800,6940,6770,6920,42487850
2002-08-21,6920,7000,6850,7000,40048450
2002-08-22,7040,7060,6930,6950,39611700
2002-08-23,6950,7000,6870,6900,38763550
2002-08-26,6840,6840,6770,6810,31811050
2002-08-27,6810,6830,6660,6660,33836500
2002-08-28,6500,6660,6500,6560,29833200
2002-08-29,6720,6720,6480,6560,28696750
2002-08-30,6520,6640,6480,6620,31530900
2002-09-02,6590,6800,6570,6800,28810550
2002-09-03,6820,6840,6650,6670,22948500
2002-09-04,6520,6560,6430,6480,33644400
2002-09-05,6560,6570,6420,6420,17771200
2002-09-06,6370,6490,6360,6440,27974750
2002-09-09,6530,6570,6430,6470,22017650
2002-09-10,6490,6600,6480,6600,17324450
2002-09-11,6670,6790,6620,6730,26614050
2002-09-12,6770,6860,6710,6860,32889350
2002-09-13,6730,6740,6630,6630,23923300
2002-09-16,6680,6680,6540,6550,19385100
2002-09-17,6680,6840,6610,6840,33658700
2002-09-18,6640,6700,6600,6660,28483100
2002-09-19,6700,6790,6670,6700,21496350
2002-09-23,6560,6600,6370,6430,44801800
2002-09-24,6260,6380,6220,6380,44650400
2002-09-25,6260,6340,6080,6140,42295600
2002-09-26,6320,6370,6180,6280,42535200
2002-09-27,6160,6320,6140,6190,30849750
2002-09-30,5990,6000,5880,5970,40784400
2002-10-01,5820,5990,5820,5950,34583750
2002-10-02,6140,6160,5960,5990,36474900
2002-10-04,5840,6150,5840,6120,34511550
2002-10-07,6060,6080,5920,5920,22181450
2002-10-08,5890,6000,5890,6000,29610900
2002-10-09,6040,6040,5920,5950,27812500
2002-10-10,5810,5870,5450,5470,72534550
2002-10-11,5670,5670,5310,5470,67422000
2002-10-14,5700,5810,5660,5760,48321000
2002-10-15,5860,6050,5750,6000,45912250
2002-10-16,6100,6140,5950,6100,52577800
2002-10-17,6060,6220,5930,6150,58126650
2002-10-18,6400,6610,6320,6530,90722300
2002-10-21,6500,6630,6420,6480,32514500
2002-10-22,6630,6640,6260,6390,40337050
2002-10-23,6410,6560,6270,6560,46751900
2002-10-24,6650,6760,6640,6680,50298350
2002-10-25,6610,6840,6610,6800,45287150
2002-10-28,6960,7260,6950,7220,57721050
2002-10-29,7190,7260,7060,7060,45246950
2002-10-30,6940,6980,6640,6760,63299200
2002-10-31,6900,6960,6750,6900,41282950
2002-11-01,6860,6920,6770,6820,27227800
2002-11-04,7080,7370,7030,7350,68795500
2002-11-05,7390,7400,7140,7230,46110600
2002-11-06,7360,7370,7230,7310,32751750
2002-11-07,7310,7380,7180,7330,41547500
2002-11-08,7120,7190,7040,7190,36003950
2002-11-11,7120,7120,6900,6980,27857350
2002-11-12,6790,6950,6770,6930,33101300
2002-11-13,6990,7020,6890,6980,38149000
2002-11-14,6900,6980,6780,6800,31639950
2002-11-15,7020,7160,6990,7160,41990250
2002-11-18,7160,7170,6990,7020,28462550
2002-11-19,6920,7050,6920,7050,20828450
2002-11-20,7060,7210,6990,7200,40271600
2002-11-21,7420,7470,7360,7380,55061500
2002-11-22,7560,7600,7460,7460,48553350
2002-11-25,7500,7600,7460,7570,31984000
2002-11-26,7590,7640,7490,7570,39226150
2002-11-27,7440,7600,7440,7600,23900200
2002-11-28,7740,7850,7660,7700,38736050
2002-11-29,7710,7760,7650,7740,28089850
2002-12-02,7740,7740,7620,7740,13032400
2002-12-03,7760,7900,7700,7860,37663400
2002-12-04,7720,7750,7470,7470,42436150
2002-12-05,7380,7500,7270,7470,46553450
2002-12-06,7400,7480,7330,7440,27791550
2002-12-09,7460,7480,7300,7450,39300600
2002-12-10,7280,7320,7240,7290,31783350
2002-12-11,7340,7350,7210,7320,34720500
2002-12-12,7310,7360,7310,7360,57605600
2002-12-13,7300,7330,7180,7240,31632550
2002-12-16,7060,7120,6960,6970,50651050
2002-12-17,7100,7140,7040,7070,45230250
2002-12-18,6940,7200,6900,7150,31879300
2002-12-20,7120,7200,7010,7160,30963400
2002-12-23,7160,7180,6940,6960,25676150
2002-12-24,6900,6980,6830,6850,24370150
2002-12-26,6850,6880,6740,6790,26024950
2002-12-27,6700,6870,6680,6720,23135700
2002-12-30,6610,6700,6260,6280,49908300
2003-01-02,6380,6460,6300,6430,25583000
2003-01-03,6700,7000,6640,6880,55533750
2003-01-06,6940,7030,6880,6990,24971850
2003-01-07,7180,7180,6840,6850,28897200
2003-01-08,6920,6930,6770,6800,25211600
2003-01-09,6620,6660,6420,6460,75291450
2003-01-10,6600,6650,6340,6480,62644000
2003-01-13,6400,6690,6370,6690,31446600
2003-01-14,6600,6650,6500,6570,26323800
2003-01-15,6600,6670,6440,6480,32736650
2003-01-16,6400,6600,6320,6600,40381500
2003-01-17,6550,6570,6410,6410,24408300
2003-01-20,6240,6420,6240,6400,18611600
2003-01-21,6360,6400,6290,6380,26562500
2003-01-22,6290,6370,6180,6230,32671400
2003-01-23,6230,6370,6150,6320,36702450
2003-01-24,6320,6340,6130,6260,33446500
2003-01-27,6020,6100,5970,5980,46466400
2003-01-28,5980,6140,5980,6140,26434350
2003-01-29,6070,6130,5800,5830,46524450
2003-01-30,5860,5910,5790,5830,35069350
2003-02-03,5780,5890,5720,5860,28671850
2003-02-04,5860,5960,5840,5880,40440000
2003-02-05,5780,5910,5780,5820,21432850
2003-02-06,5810,5840,5630,5660,38464350
2003-02-07,5600,5640,5400,5480,48697050
2003-02-10,5420,5460,5350,5390,39392400
2003-02-11,5400,5510,5190,5430,52054700
2003-02-12,5320,5600,5320,5600,38102800
2003-02-13,5580,5610,5430,5430,39065000
2003-02-14,5400,5460,5320,5460,31733300
2003-02-17,5640,5840,5600,5810,43156100
2003-02-18,5820,5870,5720,5860,25316750
2003-02-19,6000,6160,5940,5940,49545400
2003-02-20,5880,6060,5880,6050,33433700
2003-02-21,6100,6100,5990,6040,21494650
2003-02-24,6060,6280,6060,6190,33000450
2003-02-25,6000,6040,5790,5790,47466350
2003-02-26,5790,5840,5650,5680,32980550
2003-02-27,5600,5710,5520,5670,37952950
2003-02-28,5670,5740,5580,5590,20491900
2003-03-03,5590,5900,5590,5900,25523300
2003-03-04,5750,5780,5650,5700,25405100
2003-03-05,5560,5590,5460,5520,33168000
2003-03-06,5580,5580,5430,5520,19112150
2003-03-07,5460,5700,5400,5620,39689250
2003-03-10,5690,5780,5640,5730,29214850
2003-03-11,5690,5800,5600,5750,51571050
2003-03-12,5750,5830,5730,5800,50403500
2003-03-13,5810,5830,5650,5800,53846000
2003-03-14,5980,6060,5860,5930,38297350
2003-03-17,5930,5940,5640,5760,38500550
2003-03-18,5990,6030,5870,5980,42137950
2003-03-19,5920,6020,5880,5920,29359800
2003-03-20,6000,6230,5960,6230,59501900
2003-03-21,6230,6330,6170,6300,31058600
2003-03-24,6340,6340,6220,6250,41541100
2003-03-25,6140,6140,6060,6120,44214750
2003-03-26,6160,6210,6060,6080,45019650
2003-03-27,5980,6050,5930,5970,24134100
2003-03-28,5980,6140,5930,6140,33223500
2003-03-31,5960,6000,5680,5680,46442550
2003-04-01,5560,5680,5480,5680,49734200
2003-04-02,5700,5740,5550,5580,60346400
2003-04-03,5720,5750,5580,5580,59239550
2003-04-04,5520,5710,5440,5670,53764500
2003-04-07,5760,6010,5710,5980,49788050
2003-04-08,5840,6030,5820,5980,40426750
2003-04-09,5840,5880,5720,5730,42085500
2003-04-10,5730,5820,5670,5760,54071750
2003-04-11,5700,5880,5690,5700,39667100
2003-04-14,5670,5880,5670,5710,35121500
2003-04-15,5860,5930,5810,5920,35264050
2003-04-16,6100,6250,6070,6210,55041900
2003-04-17,6140,6210,6040,6040,34279200
2003-04-18,6210,6300,6060,6300,40788400
2003-04-21,6240,6340,6170,6180,20486800
2003-04-22,6100,6140,5950,5970,35634700
2003-04-23,6050,6110,5980,6000,23693700
2003-04-24,5980,6040,5840,5900,23609250
2003-04-25,5800,5840,5700,5750,35550850
2003-04-28,5690,5840,5660,5700,27241650
2003-04-29,5870,6030,5820,6010,31239100
2003-04-30,6040,6130,5990,6100,32041250
2003-05-02,6100,6200,6010,6140,41121600
2003-05-06,6210,6320,6210,6260,35631550
2003-05-07,6340,6400,6200,6390,49163600
2003-05-09,6320,6370,6260,6340,22873250
2003-05-12,6500,6590,6460,6540,36610050
2003-05-13,6540,6540,6290,6320,29279500
2003-05-14,6260,6300,6170,6190,24466950
2003-05-15,6240,6340,6150,6300,28510150
2003-05-16,6260,6310,6140,6140,31405800
2003-05-19,6050,6090,5980,6020,31092850
2003-05-20,5920,6140,5910,6130,23503150
2003-05-21,6090,6170,6050,6080,20427500
2003-05-22,6030,6170,5970,6000,24475750
2003-05-23,6080,6250,6070,6240,21445800
2003-05-26,6240,6370,6170,6340,21222400
2003-05-27,6300,6360,6230,6280,12843900
2003-05-28,6480,6510,6370,6420,34538400
2003-05-29,6420,6540,6360,6490,34131950
2003-05-30,6490,6510,6400,6480,23090500
2003-06-02,6580,6700,6580,6680,33215000
2003-06-03,6550,6600,6470,6470,26777750
2003-06-04,6520,6580,6430,6580,20431900
2003-06-05,6660,6730,6620,6670,27351250
2003-06-09,6730,6890,6690,6880,38746000
2003-06-10,6800,6940,6780,6880,20680600
2003-06-11,6960,7050,6880,6900,27522950
2003-06-12,7000,7040,6950,7000,45284500
2003-06-13,7080,7120,6970,7010,29706300
2003-06-16,6900,6960,6820,6820,19060050
2003-06-17,7060,7150,6990,7140,42070000
2003-06-18,7030,7180,7030,7080,19243500
2003-06-19,7200,7500,7140,7400,48023900
2003-06-20,7300,7400,7280,7280,23335000
2003-06-23,7280,7300,7120,7140,20368500
2003-06-24,7000,7050,6980,7030,22886250
2003-06-25,7050,7210,7020,7190,17224050
2003-06-26,7050,7350,7050,7290,17267250
2003-06-27,7340,7410,7220,7220,22724700
2003-06-30,7160,7210,7070,7100,15608300
2003-07-01,7100,7250,7040,7240,13003500
2003-07-02,7390,7420,7310,7420,25992200
2003-07-03,7640,7820,7580,7640,58735000
2003-07-04,7630,7710,7580,7680,12434500
2003-07-07,7740,7750,7670,7720,14801850
2003-07-08,7990,8000,7910,7970,62083400
2003-07-09,7980,7990,7890,7930,18869500
2003-07-10,7880,7960,7840,7840,25603500
2003-07-11,7760,7880,7700,7880,22464100
2003-07-14,7900,8210,7890,8190,46711350
2003-07-15,8220,8230,8080,8160,35207650
2003-07-16,8300,8410,8180,8360,41138500
2003-07-18,7950,8160,7950,8080,45980350
2003-07-21,8040,8210,8040,8140,23486700
2003-07-22,8100,8240,8090,8240,21291100
2003-07-23,8300,8340,8040,8070,24025800
2003-07-24,8010,8180,7980,8130,25685200
2003-07-25,8080,8160,7980,8160,15046700
2003-07-28,8300,8390,8250,8360,20208600
2003-07-29,8400,8480,8360,8470,21672800
2003-07-30,8400,8470,8400,8430,16159800
2003-07-31,8400,8490,8270,8320,20619850
2003-08-01,8360,8540,8360,8520,25029500
2003-08-04,8400,8520,8400,8430,10192500
2003-08-05,8450,8590,8450,8560,15426500
2003-08-06,8400,8420,8220,8260,24603800
2003-08-07,8240,8250,8090,8200,15434500
2003-08-08,8200,8240,8090,8120,11095400
2003-08-11,7940,8160,7930,8160,17040850
2003-08-12,8200,8200,7950,8000,19387000
2003-08-13,8120,8260,8080,8250,13696500
2003-08-14,8370,8500,8270,8500,23606500
2003-08-18,8550,8580,8350,8380,19928850
2003-08-19,8650,8700,8600,8600,23793500
2003-08-20,8620,8790,8560,8700,24631500
2003-08-21,8680,8840,8680,8830,23298500
2003-08-22,8860,8980,8830,8920,25249950
2003-08-25,8880,8950,8820,8860,16227850
2003-08-26,8780,8940,8730,8910,21630000
2003-08-27,8940,8950,8840,8860,20547450
2003-08-28,9000,9000,8730,8760,28339950
2003-08-29,8820,8840,8580,8700,26593550
2003-09-01,8740,8810,8650,8740,16425000
2003-09-02,8800,8820,8590,8610,16242250
2003-09-03,8640,8710,8580,8650,21499900
2003-09-04,8640,8770,8620,8720,14320000
2003-09-05,8840,8930,8800,8860,17780200
2003-09-08,8870,9030,8820,9030,18265200
2003-09-09,9160,9400,9140,9240,44906550
2003-09-15,9100,9140,8740,8750,34763450
2003-09-16,8700,8900,8680,8890,22946750
2003-09-17,9000,9070,8930,8990,28227650
2003-09-18,9020,9030,8810,8880,23057350
2003-09-19,8990,9000,8530,8600,34341150
2003-09-22,8450,8480,7990,8060,42942800
2003-09-23,8000,8050,7780,7950,58805400
2003-09-24,8080,8150,7980,8100,48340300
2003-09-25,7820,8030,7780,8020,44667800
2003-09-26,7920,8010,7760,7760,37202100
2003-09-29,7750,7810,7560,7730,37811750
2003-09-30,7820,8000,7820,7840,42093400
2003-10-01,7760,8030,7740,8000,39632800
2003-10-02,8230,8230,8100,8170,41261000
2003-10-06,8350,8510,8330,8420,44428000
2003-10-07,8540,8570,8430,8520,25117650
2003-10-08,8600,8600,8420,8480,32553400
2003-10-09,8480,8620,8450,8570,40509500
2003-10-10,8620,8960,8560,8900,41436500
2003-10-13,8780,8950,8720,8900,27461250
2003-10-14,8990,9120,8980,9060,34377600
2003-10-15,9120,9150,8940,9020,26062800
2003-10-16,9000,9190,8920,9190,37051800
2003-10-17,9180,9320,8990,9040,36772800
2003-10-20,8970,9200,8970,9160,28194600
2003-10-21,9240,9370,9140,9240,34393950
2003-10-22,9300,9420,9150,9400,29482500
2003-10-23,9180,9240,8900,8950,35463650
2003-10-24,8950,8990,8690,8740,30241000
2003-10-27,8750,8960,8710,8960,23241500
2003-10-28,8970,9290,8900,9240,32099100
2003-10-29,9420,9480,9330,9340,34574900
2003-10-30,9400,9440,9320,9420,20889700
2003-10-31,9500,9510,9270,9400,24582950
2003-11-03,9400,9500,9330,9490,18042300
2003-11-04,9600,9690,9480,9580,40793700
2003-11-05,9480,9610,9440,9600,29742700
2003-11-06,9600,9610,9280,9300,32327950
2003-11-07,9400,9540,9360,9540,18956950
2003-11-10,9420,9490,9190,9320,26362200
