Date,Close,Volume,Diff,Volatility
20120801,1.0431,1.1243,0.0062,0.0248
20120802,1.0132,0.9446,-0.0285,0.0331
20120803,0.9969,0.9189,0.0024,0.0234
20120806,1.0403,0.7237,0.0101,0.0179
20120807,1.0368,0.6083,-0.0069,0.0153
20120808,1.057,1.1474,0.0107,0.0207
20120809,1.0721,1.7924,0.0144,0.0227
20120810,1.0778,0.861,0.0097,0.0135
20120813,1.0589,0.5787,-0.0127,0.0179
20120814,1.074,0.8467,0.0143,0.0181
20120816,1.0733,0.866,-0.0066,0.0126
20120817,1.0331,1.6003,-0.0365,0.0439
20120820,1.0235,1.1477,0.0102,0.022
20120821,1.0229,0.8808,-0.0077,0.0155
20120822,1.0088,0.9192,-0.0039,0.0189
20120823,1.0271,0.7926,0.0206,0.0301
20120824,1.0176,0.8083,0.0039,0.0181
20120827,0.9426,3.5471,-0.0076,0.0252
20120828,0.9557,1.5404,0.0076,0.0245
20120829,0.9844,1.2887,0.0174,0.0232
20120830,0.9732,0.8894,-0.0106,0.022
20120831,0.9885,1.1099,0.0182,0.0223
20120903,0.9772,0.7567,-0.0016,0.0279
20120904,0.978,0.5409,-0.0008,0.0148
20120905,0.9553,0.9531,-0.0133,0.0191
20120906,0.9615,0.6857,-0.0033,0.0083
20120907,1.005,1.4047,0.0163,0.0252
20120910,1.0049,0.875,-0.0079,0.0111
20120911,1.0101,0.5479,0.0129,0.0266
20120912,1.0407,1.0183,0.0205,0.0284
20120913,1.0462,1.0679,0.0015,0.0185
20120914,1.0739,1.3522,0.0045,0.009
20120917,1.0567,0.8078,-0.0157,0.018
20120918,1.0566,0.6102,0.0008,0.0213
20120919,1.0561,0.6606,0.0061,0.0191
20120920,1.0351,0.7743,-0.0046,0.0162
20120921,1.0479,0.8125,0.0015,0.0092
20120924,1.0687,0.721,0.0208,0.0277
20120925,1.0693,0.6208,0.013,0.0183
20120926,1.068,0.6613,0.0091,0.0145
20120927,1.0786,0.8,0.0083,0.0143
20120928,1.085,0.9822,-0.0096,0.0155
20121002,1.1032,0.7332,0.0111,0.014
20121004,1.1012,1.0468,0.0118,0.0252
20121005,1.103,0.9725,-0.0123,0.0274
20121008,1.1049,0.6572,-0.0015,0.0138
20121009,1.1036,0.4821,0.0066,0.0132
20121010,1.0649,0.7221,-0.0207,0.0259
20121011,1.0474,1.3296,-0.0046,0.0252
20121012,1.0399,0.8448,-0.0069,0.0184
20121015,1.0423,0.5871,0.0031,0.0193
20121016,1.0656,0.6105,0.003,0.0121
20121017,1.0694,0.5179,-0.0045,0.0224
20121018,1.0693,0.6066,0.0007,0.0097
20121019,1.0406,0.8039,-0.0159,0.0197
20121022,1.0504,0.6741,0.0298,0.0321
20121023,1.0481,0.5329,-0.0045,0.0152
20121024,1.0369,0.7796,0.0023,0.0154
20121025,1.0538,0.6884,0.0201,0.0239
20121026,1.0251,0.8015,-0.0145,0.0191
20121029,1.0339,0.6659,0.0008,0.0154
20121030,1.0328,0.3901,-0.0008,0.0092
20121031,1.0418,0.6215,0.0031,0.01
20121101,1.0312,0.6119,0.0015,0.0093
20121102,1.0545,1.0778,0.0061,0.0152
20121105,1.065,0.7587,0.0098,0.0218
20121106,1.0706,0.5255,0,0.0126
20121107,1.0797,0.5739,0.0141,0.0201
20121108,1.0693,0.9097,0.0015,0.0119
20121109,1.0613,0.8632,0.0045,0.0187
20121112,1.0637,0.4143,0.0105,0.012
20121113,1.0659,0.4377,0.0015,0.0171
20121114,1.0692,0.6315,-0.0015,0.0081
20121115,1.0486,0.6142,-0.003,0.009
20121116,1.0283,0.7574,-0.0113,0.0189
20121119,1.0466,0.6356,0.0129,0.0221
20121120,1.0701,0.8401,0.0081,0.014
20121121,1.0843,1.1138,0.0058,0.0182
20121122,1.108,0.9392,0.0165,0.0201
20121123,1.1213,0.776,0.0105,0.0176
20121126,1.0938,0.8682,-0.0264,0.0305
20121127,1.1011,0.7462,0.0078,0.0171
20121128,1.0966,0.8905,0.0093,0.03
20121129,1.095,0.8342,0.0086,0.0143
20121130,1.0864,1.0468,-0.0119,0.0183
20121203,1.1023,0.6545,0.007,0.0197
20121204,1.0995,0.6147,-0.0014,0.0098
20121205,1.116,0.812,0.0175,0.0196
20121206,1.1126,0.9309,-0.0095,0.0252
20121207,1.1298,1.0374,0.0207,0.0331
20121210,1.1353,0.8538,-0.01,0.0139
20121211,1.1215,0.8344,-0.0147,0.0194
20121212,1.1295,1.0024,0.0115,0.0156
20121213,1.1589,1.9958,0.022,0.0267
20121214,1.1423,0.9073,-0.0007,0.0185
20121217,1.1303,1.0077,0.0013,0.018
20121218,1.1364,0.8807,0.01,0.014
20121220,1.1251,1.3133,-0.0079,0.0224
20121221,1.0781,1.795,-0.0342,0.0375
20121224,1.1007,0.9546,0.018,0.0235
20121226,1.0963,0.9285,-0.0068,0.0223
20121227,1.1138,0.6054,0.0177,0.0204
20121228,1.1308,0.7049,0.0228,0.0289
20130102,1.1684,0.7618,0.028,0.032
20130103,1.1419,0.9442,-0.0247,0.0259
20130104,1.1268,0.8657,-0.0097,0.0208
20130107,1.1216,0.8503,0.0033,0.0185
20130108,1.1057,0.9328,-0.0086,0.0126
20130109,1.1042,0.8536,0,0.0147
20130110,1.1248,0.9872,0.0099,0.0224
20130111,1.1254,0.8055,-0.0097,0.0265
20130114,1.1372,0.5486,0.0084,0.0156
20130115,1.1061,0.7383,-0.0308,0.0308
20130116,1.0898,1.1167,-0.0145,0.0284
20130117,1.0714,1.3873,-0.022,0.0346
20130118,1.0779,0.8592,0,0.0216
20130121,1.0576,0.9967,-0.0068,0.0184
20130122,1.0741,0.8501,0.0242,0.0291
20130123,1.0669,0.6727,-0.018,0.0193
20130124,1.0507,1.1594,-0.0102,0.0191
20130125,1.0232,1.5741,-0.0295,0.0384
20130128,0.9897,2.2147,-0.0172,0.0215
20130129,1.015,1.5404,0.0137,0.0273
20130130,1.0357,1.1478,0.0098,0.0196
20130131,1.0395,1.139,0.0126,0.0182
20130201,1.0326,0.8218,-0.013,0.026
20130204,1.0284,0.9214,-0.009,0.0248
20130205,1.0256,0.8185,0.0141,0.0205
20130206,1.0186,0.4968,-0.009,0.0111
20130207,1.0127,0.7047,-0.0132,0.0132
20130208,1.0415,0.9774,0.031,0.0388
20130212,1.0448,0.6205,-0.0108,0.0168
20130213,1.057,0.6815,0.0088,0.0224
20130214,1.0578,0.5591,0,0.0114
20130215,1.0621,0.5659,0.0054,0.0141
20130218,1.0549,0.5322,0,0.0134
20130219,1.0549,0.4621,0.0081,0.0135
20130220,1.0907,1.3544,0.0286,0.032
20130221,1.0925,0.984,0.0065,0.0149
20130222,1.0769,1.0373,0,0.0183
20130225,1.0754,0.6691,-0.0123,0.0123
20130226,1.072,0.6998,0.0079,0.0198
20130227,1.0708,0.6789,-0.0205,0.0257
20130228,1.0813,0.9757,0.0092,0.0157
20130304,1.0766,1.0168,-0.0154,0.0211
20130305,1.0829,0.7134,-0.0039,0.0103
20130306,1.0885,0.7781,-0.0076,0.0178
20130307,1.0591,1.0333,-0.0181,0.0245
20130308,1.0431,1.4571,-0.0106,0.0185
20130311,1.0478,1.0587,0.01,0.0181
20130312,1.0367,0.6744,-0.0066,0.0146
20130313,1.0581,0.8711,0.0139,0.0186
20130314,1.0519,0.9651,-0.0052,0.0229
20130315,1.0232,2.7589,-0.032,0.032
20130318,0.9981,1.9735,-0.0103,0.0178
20130319,1.0177,1.0416,0.0172,0.0303
20130320,1.0063,1.004,0,0.0199
20130321,1.0031,0.8753,-0.0027,0.0123
20130322,1.0008,0.7956,-0.0021,0.011
20130325,1.0269,0.7667,0.0101,0.0169
20130326,1.035,1.2512,0.0094,0.0207
20130327,1.0301,0.9533,-0.0073,0.0191
20130328,1.0328,0.5924,0.0047,0.0086
20130329,1.0428,0.7074,0.002,0.0098
20130401,1.0312,0.3968,-0.015,0.015
20130402,1.0388,0.6447,0.0099,0.0146
20130403,1.0349,0.8171,-0.0033,0.0125
20130404,1.0237,0.8028,-0.0073,0.0132
20130405,1.0219,1.124,0,0.0153
20130408,1.0309,0.9737,0.01,0.0226
20130409,1.035,0.6934,0.0007,0.0131
20130410,1.0291,0.8806,-0.0123,0.0175
20130411,1.0406,0.8436,0.0125,0.0145
20130412,1.0238,0.8022,-0.0149,0.024
20130415,1.0263,0.8048,0.0133,0.0213
20130416,1.0283,1.378,0.0153,0.0206
20130417,1.0205,0.781,-0.0307,0.0332
20130418,0.9963,0.9977,-0.0243,0.027
20130419,0.9906,1.1722,0.0068,0.0253
20130422,1.009,0.6984,0.0087,0.0255
20130423,0.995,0.6656,-0.0113,0.0193
20130424,0.9965,0.7584,0.0007,0.0135
20130425,1.0014,0.7889,0.0163,0.0163
20130426,0.9955,0.8794,-0.006,0.0167
20130429,0.9917,0.6454,-0.0067,0.0114
20130430,1.0172,1.4112,0.0201,0.0282
20130502,1.0219,0.7578,0.0013,0.0098
20130503,1.026,0.4968,0,0.0104
20130506,1.0116,0.6584,-0.0169,0.0182
20130507,0.9974,0.8728,-0.0099,0.0113
20130508,0.9941,1.1374,-0.0033,0.0127
20130509,1.0119,0.8248,0.0168,0.0208
20130510,0.9859,0.9027,-0.0251,0.0251
20130513,0.987,0.6811,0.0041,0.0122
